year,month,state,district,fps_id,fps_name,summary_total_etransaction,summary_aadhaar_authenticated,summary_other_mode_authenticated,summary_non_authenticated,txn_phh_regular,txn_phh_intra_state,txn_phh_inter_state,txn_phh_total,txn_aay_regular,txn_aay_intra_state,txn_aay_inter_state,txn_aay_total,rc_phh_regular,rc_phh_intra_state,rc_phh_inter_state,rc_phh_total,rc_aay_regular,rc_aay_intra_state,rc_aay_inter_state,rc_aay_total,dty_wheat_regular,dty_wheat_intra_state,dty_wheat_inter_state,dty_wheat_total,dty_fortified_rice_regular,dty_fortified_rice_intra_state,dty_fortified_rice_inter_state,dty_fortified_rice_total,dty_rice_regular,dty_rice_intra_state,dty_rice_inter_state,dty_rice_total,dty_coarse_grains_regular,dty_coarse_grains_intra_state,dty_coarse_grains_inter_state,dty_coarse_grains_total,dty_barley_regular,dty_barley_intra_state,dty_barley_inter_state,dty_barley_total,dty_bajra_regular,dty_bajra_intra_state,dty_bajra_inter_state,dty_bajra_total,dty_maize_regular,dty_maize_intra_state,dty_maize_inter_state,dty_maize_total,dty_jowar_regular,dty_jowar_intra_state,dty_jowar_inter_state,dty_jowar_total,dty_ragi_regular,dty_ragi_intra_state,dty_ragi_inter_state,dty_ragi_total,dty_kodo_regular,dty_kodo_intra_state,dty_kodo_inter_state,dty_kodo_total,dty_total_regular,dty_total_intra_state,dty_total_inter_state,dty_total_total
2026,March,GOA,SOUTH GOA,158600700033,SAVOI-VEREM VKSS STY LTD-17 FPS,577,577,0,0,519,1,0,520,57,0,0,57,519,1,0,520,57,0,0,57,0,0,0,0.0,10.775,0.02,0,10.795,10775,20,0,10795.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,10775,20,0,10795.0
2026,March,GOA,SOUTH GOA,158600700034,SHASHIKANT DATTA NAIK-22 FPS,453,453,0,0,436,4,1,441,12,0,0,12,434,4,1,439,12,0,0,12,0,0,0,0.0,8.04,0.05,0.015,8.105,8040,50,15,8105.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8040,50,15,8105.0
2026,March,GOA,SOUTH GOA,158600700035,SHRI KRISHNA VKSS SOCIETY LTD-23 FPS,478,478,0,0,459,5,3,467,11,0,0,11,458,5,3,466,11,0,0,11,0,0,0,0.0,8.055,0.09,0.035,8.18,8055,90,35,8180.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8055,90,35,8180.0
2026,March,GOA,SOUTH GOA,158600700036,BETQUE-KHANDOLA CONS COOPERATIVE SOCIETY LTD-24 FPS,222,222,0,0,193,5,0,198,22,2,0,24,193,5,0,198,22,2,0,24,0,0,0,0.0,4.41,0.155,0,4.565,4410,155,0,4565.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4410,155,0,4565.0
2026,March,GOA,SOUTH GOA,158600700038,SUNIL M. TENDULKAR-35 FPS,290,0,0,290,290,0,0,290,0,0,0,0,290,0,0,290,0,0,0,0,0,0,0,0.0,5.57,0,0,5.57,5570,0,0,5570.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5570,0,0,5570.0
2026,March,GOA,SOUTH GOA,158600700041,CONXEM NIRANKAL V.K.STY LTD-38 FPS,432,432,0,0,411,3,0,414,18,0,0,18,411,3,0,414,18,0,0,18,0,0,0,0.0,9.2,0.055,0,9.255,9200,55,0,9255.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9200,55,0,9255.0
2026,March,GOA,SOUTH GOA,158600700042,S.K.SHET-42 FPS,26,26,0,0,9,17,0,26,0,0,0,0,9,17,0,26,0,0,0,0,0,0,0,0.0,0.15,0.28,0,0.43,150,280,0,430.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,150,280,0,430.0
2026,March,GOA,SOUTH GOA,158600700043,CONXEM NIRANKAL V.K.S STY LTD-45 FPS,68,68,0,0,63,0,0,63,5,0,0,5,63,0,0,63,5,0,0,5,0,0,0,0.0,1.345,0,0,1.345,1345,0,0,1345.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1345,0,0,1345.0
2026,March,GOA,SOUTH GOA,158600700044,RUPALI M NAIK-46 FPS,199,199,0,0,174,2,18,194,5,0,0,5,174,2,18,194,5,0,0,5,0,0,0,0.0,3.195,0.04,0.419,3.654,3195,40,419,3654.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3195,40,419,3654.0
2026,March,GOA,SOUTH GOA,158600700045,PONDA CONS CO-OP STY LTD-49 FPS,281,281,0,0,280,0,0,280,1,0,0,1,280,0,0,280,1,0,0,1,0,0,0,0.0,4.95,0,0,4.95,4950,0,0,4950.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4950,0,0,4950.0
2026,March,GOA,SOUTH GOA,158600700047,LALITA D BORKAR-55 FPS,735,735,0,0,665,5,12,682,51,0,2,53,665,5,12,682,51,0,2,53,0,0,0,0.0,13.525,0.055,0.295,13.875,13525,55,295,13875.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,13525,55,295,13875.0
2026,March,GOA,SOUTH GOA,158600700048,BHOMA ADCOLNA V.K.S.S STY LTD-30 FPS,258,258,0,0,229,0,0,229,29,0,0,29,229,0,0,229,29,0,0,29,0,0,0,0.0,5.23,0,0,5.23,5230,0,0,5230.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5230,0,0,5230.0
2026,March,GOA,SOUTH GOA,158600700050,BETQUE KHANDOLA CONSCOOPERATIVE SOCIETY LTD-57 FPS,288,288,0,0,256,4,6,266,21,0,1,22,256,4,6,266,21,0,1,22,0,0,0,0.0,5.1,0.045,0.17,5.315,5100,45,170,5315.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5100,45,170,5315.0
2026,March,GOA,SOUTH GOA,158600700051,BANDIWADE V.K.S SOCIETY-18 FPS,377,377,0,0,351,10,5,366,11,0,0,11,351,10,5,366,11,0,0,11,0,0,0,0.0,6.755,0.155,0.11,7.02,6755,155,110,7020.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6755,155,110,7020.0
2026,March,GOA,SOUTH GOA,158600700052,BANDIWADE V.K.S SOCIETY-19 FPS,199,199,0,0,190,2,0,192,7,0,0,7,190,2,0,192,7,0,0,7,0,0,0,0.0,3.28,0.025,0,3.305,3280,25,0,3305.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3280,25,0,3305.0
2026,March,GOA,SOUTH GOA,158600700053,BANDIWADE V.K.S SOCIETY-48 FPS,129,129,0,0,126,0,0,126,3,0,0,3,126,0,0,126,3,0,0,3,0,0,0,0.0,2.205,0,0,2.205,2205,0,0,2205.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2205,0,0,2205.0
2026,March,GOA,SOUTH GOA,158600700055,KALANATH BHAGWATI CON C OP STY LTD-12 FPS,469,469,0,0,440,3,0,443,26,0,0,26,440,3,0,443,26,0,0,26,0,0,0,0.0,8.915,0.07,0,8.985,8915,70,0,8985.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8915,70,0,8985.0
2026,March,GOA,SOUTH GOA,158600700057,SHRI KALANATH BHAGWATI CON CO OP STY LTD-37 FPS,151,151,0,0,149,0,0,149,0,2,0,2,149,0,0,149,0,2,0,2,0,0,0,0.0,2.72,0.07,0,2.79,2720,70,0,2790.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2720,70,0,2790.0
2026,March,GOA,SOUTH GOA,158600700058,TISK GRAHAK S S MARYADIT-44 FPS,205,205,0,0,205,0,0,205,0,0,0,0,205,0,0,205,0,0,0,0,0,0,0,0.0,3.94,0,0,3.94,3940,0,0,3940.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3940,0,0,3940.0
2026,March,GOA,SOUTH GOA,158600700059,SHIVANAND G DANGUI-59 FPS,902,902,0,0,778,22,75,875,25,0,2,27,775,22,75,872,25,0,2,27,0,0,0,0.0,16.5,0.385,1.522,18.407,16500,385,1522,18407.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,16500,385,1522,18407.0
2026,March,GOA,SOUTH GOA,158600700060,MADHUBALA RAYA TILVE-26 FPS,615,615,0,0,610,1,0,611,4,0,0,4,610,1,0,611,4,0,0,4,0,0,0,0.0,11.505,0.005,0,11.51,11505,5,0,11510.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11505,5,0,11510.0
2026,March,GOA,SOUTH GOA,158600700147,SANJAY S. NAIK RAIKAR-43 FPS,594,594,0,0,553,6,7,566,28,0,0,28,553,6,7,566,28,0,0,28,0,0,0,0.0,10.145,0.065,0.13,10.34,10145,65,130,10340.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,10145,65,130,10340.0
2026,March,GOA,SOUTH GOA,158600700180,RAVALNATH V K S STY-40 FPS,189,189,0,0,185,3,0,188,1,0,0,1,185,3,0,188,1,0,0,1,0,0,0,0.0,3.265,0.04,0,3.305,3265,40,0,3305.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3265,40,0,3305.0
2026,March,GOA,SOUTH GOA,158600700182,KAPIL C. SARDESSAI - 21 FPS,58,58,0,0,57,0,1,58,0,0,0,0,57,0,1,58,0,0,0,0,0,0,0,0.0,1.09,0,0.015,1.105,1090,0,15,1105.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1090,0,15,1105.0
2026,March,GOA,SOUTH GOA,158600700186,APARNA V. MANDREKAR-25 FPS,273,273,0,0,234,31,0,265,8,0,0,8,234,31,0,265,8,0,0,8,0,0,0,0.0,4.415,0.445,0,4.86,4415,445,0,4860.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4415,445,0,4860.0
2026,March,GOA,SOUTH GOA,158600700188,FRANCISCA SINDA DE SOUZA-36 FPS,91,91,0,0,90,0,0,90,1,0,0,1,90,0,0,90,1,0,0,1,0,0,0,0.0,1.79,0,0,1.79,1790,0,0,1790.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1790,0,0,1790.0
2026,March,GOA,SOUTH GOA,158600700189,MANOJ K. SAWANT- 20 FPS,64,64,0,0,63,1,0,64,0,0,0,0,63,1,0,64,0,0,0,0,0,0,0,0.0,1.19,0.005,0,1.195,1190,5,0,1195.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1190,5,0,1195.0
2026,March,GOA,SOUTH GOA,158600700190,KAMINI VISHWANATH NAIK FPS 33,155,155,0,0,130,0,0,130,25,0,0,25,130,0,0,130,25,0,0,25,0,0,0,0.0,3.01,0,0,3.01,3010,0,0,3010.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3010,0,0,3010.0
2026,April,GOA,NORTH GOA,158500100001,SMT.SANNA SANJAY PADTE-83 FPS,132,132,0,0,132,0,0,132,0,0,0,0,132,0,0,132,0,0,0,0,0,0,0,0.0,2.81,0,0,2.81,2810,0,0,2810.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2810,0,0,2810.0
2026,April,GOA,NORTH GOA,158500100002,M/S P S KAREKAR-26 FPS,220,220,0,0,125,66,2,193,25,2,0,27,125,66,2,193,25,2,0,27,0,0,0,0.0,3.08,1.27,0.03,4.38,3080,1270,30,4380.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3080,1270,30,4380.0
2026,April,GOA,NORTH GOA,158500100005,ARPORA NAGOA V K S S STY LTD-39 FPS,331,331,0,0,279,2,22,303,19,1,8,28,279,2,22,303,19,1,8,28,0,0,0,0.0,5.53,0.065,0.74,6.335,5530,65,740,6335.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5530,65,740,6335.0
2026,April,GOA,NORTH GOA,158500100006,ASHOK P SHIRODKAR-103 FPS,31,31,0,0,30,0,0,30,1,0,0,1,30,0,0,30,1,0,0,1,0,0,0,0.0,0.56,0,0,0.56,560,0,0,560.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,560,0,0,560.0
2026,April,GOA,NORTH GOA,158500100007,ASHOK G DHARGALKAR-94 FPS,383,383,0,0,361,2,20,383,0,0,0,0,361,2,20,383,0,0,0,0,0,0,0,0.0,6.5,0.01,0.35,6.86,6500,10,350,6860.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6500,10,350,6860.0
2026,April,GOA,NORTH GOA,158500100008,SANTOSH NAGESH PRABHU-74 FPS,136,136,0,0,129,0,0,129,7,0,0,7,129,0,0,129,7,0,0,7,0,0,0,0.0,2.385,0,0,2.385,2385,0,0,2385.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2385,0,0,2385.0
2026,April,GOA,NORTH GOA,158500100009,THE MAPUSA CONSUMER COOP STY-1& 2 FPS,489,489,0,0,444,5,13,462,25,0,2,27,444,5,13,462,25,0,2,27,0,0,0,0.0,9.815,0.075,0.295,10.185,9815,75,295,10185.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9815,75,295,10185.0
2026,April,GOA,NORTH GOA,158500100011,SUBHASH DHARGALKAR-62 FPS,525,525,0,0,490,0,20,510,10,0,5,15,490,0,20,510,10,0,5,15,0,0,0,0.0,9.91,0,0.55,10.46,9910,0,550,10460.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9910,0,550,10460.0
2026,April,GOA,NORTH GOA,158500100012,SAYUKTA B. KESARKAR-105 FPS,92,92,0,0,77,10,0,87,4,1,0,5,77,10,0,87,4,1,0,5,0,0,0,0.0,1.665,0.175,0,1.84,1665,175,0,1840.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1665,175,0,1840.0
2026,April,GOA,NORTH GOA,158500100013,PANDURANG V GOVEKAR-85 FPS,101,101,0,0,58,0,6,64,37,0,0,37,58,0,6,64,37,0,0,37,0,0,0,0.0,2.37,0,0.13,2.5,2370,0,130,2500.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2370,0,130,2500.0
2026,April,GOA,NORTH GOA,158500100014,PRADEEP P MISHAL-77 FPS,75,75,0,0,64,4,0,68,7,0,0,7,64,4,0,68,7,0,0,7,0,0,0,0.0,1.435,0.065,0,1.5,1435,65,0,1500.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1435,65,0,1500.0
2026,April,GOA,NORTH GOA,158500100015,GOKULDAS FAIR PRICE SHOP-111 FPS,92,92,0,0,85,1,0,86,6,0,0,6,85,1,0,86,6,0,0,6,0,0,0,0.0,1.67,0.01,0,1.68,1670,10,0,1680.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1670,10,0,1680.0
2026,April,GOA,NORTH GOA,158500100016,VIMAL R AZGAONKAR-67 FPS,110,110,0,0,103,0,0,103,7,0,0,7,103,0,0,103,7,0,0,7,0,0,0,0.0,1.965,0,0,1.965,1965,0,0,1965.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1965,0,0,1965.0
2026,April,GOA,NORTH GOA,158500100017,RANJANA C NAIK-109 FPS,210,210,0,0,168,0,11,179,28,0,3,31,168,0,11,179,28,0,3,31,0,0,0,0.0,4.168,0,0.365,4.533,4168,0,365,4533.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4168,0,365,4533.0
2026,April,GOA,NORTH GOA,158500100019,Dhond Shop-57 FPS,309,309,0,0,303,2,0,305,4,0,0,4,303,2,0,305,4,0,0,4,0,0,0,0.0,5.525,0.015,0,5.54,5525,15,0,5540.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5525,15,0,5540.0
2026,April,GOA,NORTH GOA,158500100020,M/S PANDHARI PANGAM-51 FPS,291,291,0,0,258,6,14,278,9,0,4,13,258,6,14,278,9,0,4,13,0,0,0,0.0,4.86,0.095,0.385,5.34,4860,95,385,5340.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4860,95,385,5340.0
2026,April,GOA,NORTH GOA,158500100021,SADANAND S LOTLIKAR-32 FPS,201,201,0,0,173,2,11,186,13,0,2,15,173,2,11,186,13,0,2,15,0,0,0,0.0,3.82,0.03,0.28,4.13,3820,30,280,4130.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3820,30,280,4130.0
2026,April,GOA,NORTH GOA,158500100022,SURESH P SAWANT-91 FPS,94,94,0,0,85,0,0,85,9,0,0,9,85,0,0,85,9,0,0,9,0,0,0,0.0,1.92,0,0,1.92,1920,0,0,1920.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1920,0,0,1920.0
2026,April,GOA,NORTH GOA,158500100023,DAYANAND KENKRE-33 FPS,179,179,0,0,161,4,7,172,7,0,0,7,161,4,7,172,7,0,0,7,0,0,0,0.0,3.35,0.08,0.155,3.585,3350,80,155,3585.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3350,80,155,3585.0
2026,April,GOA,NORTH GOA,158500100024,DEEPAK ATCHUT NAIK-101 FPS,116,116,0,0,91,6,16,113,0,1,2,3,91,6,16,113,0,1,2,3,0,0,0,0.0,1.775,0.145,0.406,2.326,1775,145,406,2326.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1775,145,406,2326.0
2026,April,GOA,NORTH GOA,158500100025,SHRIKRISHNA POKHRE-116 FPS,231,231,0,0,215,0,4,219,11,0,1,12,215,0,4,219,11,0,1,12,0,0,0,0.0,4.495,0,0.11,4.605,4495,0,110,4605.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4495,0,110,4605.0
2026,April,GOA,NORTH GOA,158500100026,DAYANAND S GADEKAR-110 FPS,74,74,0,0,72,0,1,73,1,0,0,1,72,0,1,73,1,0,0,1,0,0,0,0.0,1.21,0,0.005,1.215,1210,0,5,1215.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1210,0,5,1215.0
2026,April,GOA,NORTH GOA,158500100027,HIRABAI TRIVIKRAM JOSHI-53 FPS,303,303,0,0,223,57,0,280,17,6,0,23,223,57,0,280,17,5,0,22,0,0,0,0.0,4.6,1.17,0,5.77,4600,1170,0,5770.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4600,1170,0,5770.0
2026,April,GOA,NORTH GOA,158500100028,PURSHOTTAM A BANDODKAR-59 FPS,118,118,0,0,111,0,0,111,7,0,0,7,111,0,0,111,7,0,0,7,0,0,0,0.0,2.065,0,0,2.065,2065,0,0,2065.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2065,0,0,2065.0
2026,April,GOA,NORTH GOA,158500100029,NARLISO LOBO-58 FPS,144,144,0,0,124,2,0,126,18,0,0,18,124,2,0,126,18,0,0,18,0,0,0,0.0,2.9,0.03,0,2.93,2900,30,0,2930.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2900,30,0,2930.0
2026,April,GOA,NORTH GOA,158500100030,SUNITA V UMBRAXAR-100 FPS,291,291,0,0,283,0,0,283,8,0,0,8,282,0,0,282,8,0,0,8,0,0,0,0.0,5.625,0,0,5.625,5625,0,0,5625.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5625,0,0,5625.0
2026,April,GOA,NORTH GOA,158500100031,YOGESHWAR GANPAT TAMONKAR-49 FPS,310,310,0,0,271,14,10,295,14,0,1,15,271,14,10,295,14,0,1,15,0,0,0,0.0,5.155,0.23,0.24,5.625,5155,230,240,5625.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5155,230,240,5625.0
2026,April,GOA,NORTH GOA,158500100032,CHANDRASHEKHAR Y MORE-102 FPS,108,108,0,0,53,2,2,57,50,0,1,51,53,2,2,57,50,0,1,51,0,0,0,0.0,2.935,0.03,0.085,3.05,2935,30,85,3050.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2935,30,85,3050.0
2026,April,GOA,NORTH GOA,158500100033,RAMESH G TAMANKAR-64 FPS,298,298,0,0,249,25,0,274,21,3,0,24,249,25,0,274,21,3,0,24,0,0,0,0.0,5.73,0.62,0,6.35,5730,620,0,6350.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5730,620,0,6350.0
2026,April,GOA,NORTH GOA,158500100034,SUNITA KASKAR-95 FPS,21,21,0,0,17,4,0,21,0,0,0,0,17,4,0,21,0,0,0,0,0,0,0,0.0,0.305,0.06,0,0.365,305,60,0,365.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,305,60,0,365.0
2026,April,GOA,NORTH GOA,158500100035,GUIRIM SANGOLDA M.P. CO-OP SERVICE SOCIETY LTD-15 FPS,243,243,0,0,223,3,0,226,16,0,1,17,223,3,0,226,16,0,1,17,0,0,0,0.0,4.925,0.05,0.035,5.01,4925,50,35,5010.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4925,50,35,5010.0
2026,April,GOA,NORTH GOA,158500100036,GUIRIM SANGOLDA M.P.CO-OP SERVICE SOCIETY LTD-13 FPS,129,129,0,0,110,3,9,122,7,0,0,7,110,3,9,122,7,0,0,7,0,0,0,0.0,2.245,0.045,0.19,2.48,2245,45,190,2480.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2245,45,190,2480.0
2026,April,GOA,NORTH GOA,158500100037,GUIRIM SANGOLDA M.P. CO-OP SERVICE SOCIETY LTD-14 FPS,160,160,0,0,130,2,0,132,28,0,0,28,130,2,0,132,28,0,0,28,0,0,0,0.0,3.38,0.035,0,3.415,3380,35,0,3415.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3380,35,0,3415.0
2026,April,GOA,NORTH GOA,158500100038,POROB FAIR PRICE SHOP-40 FPS,124,124,0,0,41,83,0,124,0,0,0,0,41,83,0,124,0,0,0,0,0,0,0,0.0,0.725,1.58,0,2.305,725,1580,0,2305.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,725,1580,0,2305.0
2026,April,GOA,NORTH GOA,158500100039,SUMATI C KALANGUTKAR-79 FPS,105,105,0,0,36,4,0,40,62,3,0,65,36,4,0,40,62,3,0,65,0,0,0,0.0,2.83,0.15,0,2.98,2830,150,0,2980.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2830,150,0,2980.0
2026,April,GOA,NORTH GOA,158500100040,SHRI DEVANAND V SHIRODKAR-108 FPS,139,139,0,0,79,60,0,139,0,0,0,0,79,60,0,139,0,0,0,0,0,0,0,0.0,1.41,1.105,0,2.515,1410,1105,0,2515.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1410,1105,0,2515.0
2026,April,GOA,NORTH GOA,158500100041,SHANKER .V. PRABHU KHORJUNVKAR-88 FPS,111,111,0,0,105,0,0,105,6,0,0,6,105,0,0,105,6,0,0,6,0,0,0,0.0,2.06,0,0,2.06,2060,0,0,2060.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2060,0,0,2060.0
